S_No,Airline_ID,Airline_Name,Flight_No,Seats_Available,From,To,Departure,Arrival,Duration,Stops,Price,Day,Month,Year
3026,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3027,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3028,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3029,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3030,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3031,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3032,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3033,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3034,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3035,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3036,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3037,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3038,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3039,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3040,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3041,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3042,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3043,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3044,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3045,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3046,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3047,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3048,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3049,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3050,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3051,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3052,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3053,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3054,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3055,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3056,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3057,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3058,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3059,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3060,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3061,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3062,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3063,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3064,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3065,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3066,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3067,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3068,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3069,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3070,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3071,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3072,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3073,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3074,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3075,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3076,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3077,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3078,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3079,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3080,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3081,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3082,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3083,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3084,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3085,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3086,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3087,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3088,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3089,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3090,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3091,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3092,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3093,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3094,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3095,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3096,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3097,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3098,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3099,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3100,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3101,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3102,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3103,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3104,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3105,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3106,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3107,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3108,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3109,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3110,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3111,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3112,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3113,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3114,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3115,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3116,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3117,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3118,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3119,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3120,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3121,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3122,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3123,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3124,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3125,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3126,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3127,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3128,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3129,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3130,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3131,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3132,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3133,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3134,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3135,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3136,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3137,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3138,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3139,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3140,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3141,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3142,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3143,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3144,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3145,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3146,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3147,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3148,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3149,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3150,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3151,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3152,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3153,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3154,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3155,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3156,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3157,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3158,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3159,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3160,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3161,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3162,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3163,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3164,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3165,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3166,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3167,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3168,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3169,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3170,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3171,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3172,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3173,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3174,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3175,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3176,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3177,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3178,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3179,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3180,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3181,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3182,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3183,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3184,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3185,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3186,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3187,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3188,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3189,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3190,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3191,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3192,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3193,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3194,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3195,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3196,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3197,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3198,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3199,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3200,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3201,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3202,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3203,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3204,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3205,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3206,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3207,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3208,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3209,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3210,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3211,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3212,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3213,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3214,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3215,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3216,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3217,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3218,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3219,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3220,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3221,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3222,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3223,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3224,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3225,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3226,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3227,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3228,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3229,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3230,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3231,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3232,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3233,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3234,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3235,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3236,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3237,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3238,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3239,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3240,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3241,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3242,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3243,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3244,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3245,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3246,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3247,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3248,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3249,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3250,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3251,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3252,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3253,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3254,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3255,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3256,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3257,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3258,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3259,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3260,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3261,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3262,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3263,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3264,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3265,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3266,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3267,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3268,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3269,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3270,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3271,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3272,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3273,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3274,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3275,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3276,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3277,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3278,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3279,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3280,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3281,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3282,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3283,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3284,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3285,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3286,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3287,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3288,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3289,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3290,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3291,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3292,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3293,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3294,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3295,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3296,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3297,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3298,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3299,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3300,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3301,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3302,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3303,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3304,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3305,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3306,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3307,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3308,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3309,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3310,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3311,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3312,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3313,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3314,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3315,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3316,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3317,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3318,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3319,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3320,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3321,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3322,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3323,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3324,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3325,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3326,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3327,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3328,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3329,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3330,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3331,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3332,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3333,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3334,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3335,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3336,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3337,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3338,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3339,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3340,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3341,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3342,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3343,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3344,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3345,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3346,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3347,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3348,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3349,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3350,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3351,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3352,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3353,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3354,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3355,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3356,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3357,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3358,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3359,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3360,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3361,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3362,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3363,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3364,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3365,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3366,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3367,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3368,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3369,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3370,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3371,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3372,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3373,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3374,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3375,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3376,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3377,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3378,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3379,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3380,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3381,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
3382,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
3383,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
3384,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
3385,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
3386,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
3387,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
3388,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
3389,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
3390,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
3391,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
3392,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
3393,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
3394,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
3395,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
3396,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
3397,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
3398,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3399,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
3400,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
3401,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
3402,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
3403,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
3404,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
3405,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
3406,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
3407,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
3408,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
